BARCODE	CXCL14	GPR85	C12orf54	LINC01641
GTEX-U3ZN-2326-SM-3DB7W	1611	0.114	0.7323	0
GTEX-U3ZN-2526-SM-3DB7V	743.8	0.3626	0.5595	0
GTEX-U3ZN-2626-SM-3DB7T	450.6	0.6078	0.7832	0
GTEX-U412-0008-SM-4DXTE	0.4368	1.38	0.139	0
GTEX-U412-0126-SM-EVR2X	593.6	0.2151	3.694	0
GTEX-U412-0226-SM-3NMC8	138.6	0.1841	1.956	0
GTEX-U412-0326-SM-3DB9L	53.59	0.03797	0.3328	0
GTEX-U412-0426-SM-3DB9O	1081	0.07068	0.3097	0
GTEX-U412-0526-SM-3DB9I	191.5	0.2591	0.07966	0
GTEX-U412-0726-SM-EVR2Y	17.53	0.4294	0.7998	0
GTEX-U412-0826-SM-3DB9K	2.651	0.4343	0.1312	0
GTEX-U412-1726-SM-EZ6KX	11.69	0.3263	1.694	0
GTEX-U412-1826-SM-4DXTJ	332.9	0.1901	0.7243	0
GTEX-U412-2026-SM-4DXSI	1.755	0.3692	3.055	0
GTEX-U4B1-0006-SM-3DB8E	0.5028	0.06971	0	0
GTEX-U4B1-0008-SM-4DXUW	1.073	1.484	0.1875	0
GTEX-U4B1-0126-SM-4DXSN	1.677	0.2043	1.296	0
GTEX-U4B1-0226-SM-4DXU8	142.3	0.3567	0.1454	0
GTEX-U4B1-0326-SM-3DB8K	1.759	0.248	0.0337	0
GTEX-U4B1-0526-SM-4DXTK	82.16	1.799	0.03767	0
GTEX-U4B1-0626-SM-3DB8L	147.1	0.2554	0.533	0
GTEX-U4B1-0726-SM-4DXUA	1.053	0.02099	0.0613	0
GTEX-U4B1-0826-SM-4DXTW	40.4	0.1284	2.583	0
GTEX-U4B1-0926-SM-4DXUV	1.655	0.1246	0.09102	0
GTEX-U4B1-1026-SM-4DXT1	2.225	0.1549	0.04525	0
GTEX-U4B1-1126-SM-4DXV3	86.12	0.09029	0.1055	0
GTEX-U4B1-1226-SM-4DXT7	70.15	0.172	2.652	0
GTEX-U4B1-1426-SM-4DXTX	11.16	0.7523	0.5733	0
GTEX-U4B1-1526-SM-4DXSL	9.027	3.937	69.99	0
GTEX-U4B1-1626-SM-3DB8N	40.14	0.09995	0.6636	0
GTEX-U4B1-1726-SM-3DB9F	405.4	0.5236	0.1154	0
GTEX-U4B1-1826-SM-4DXSU	1274	0.2506	0.9271	0
GTEX-U4B1-1926-SM-3DB9E	9.079	0.1463	0.8159	0
GTEX-U8T8-0005-SM-3DB8F	0.522	0	0	0
GTEX-U8T8-0008-SM-4DXSP	0.4179	2.309	0.08274	0
GTEX-U8T8-0126-SM-3DB94	1754	0.0628	0.3669	0
GTEX-U8T8-0326-SM-3DB93	269.9	0.09656	0.8274	0
GTEX-U8T8-0426-SM-3DB8X	555.9	0.1934	2.731	0
GTEX-U8T8-1126-SM-4DXUE	6.968	4.106	229.4	0
GTEX-U8T8-1426-SM-3DB9H	29.38	0	0.2257	0
GTEX-U8T8-2226-SM-3DB95	14.73	0.2675	1.094	0
GTEX-U8T8-2326-SM-3DB96	130.8	0.2509	0.733	0
GTEX-U8XE-0005-SM-3DB8I	1.014	0.02104	0	0
GTEX-U8XE-0008-SM-4E3K4	2.68	1.082	0.1397	0
GTEX-U8XE-0126-SM-4E3I3	5.143	4.061	176.1	0
GTEX-U8XE-0226-SM-4E3J3	1786	0.2783	0.5654	0
GTEX-U8XE-0326-SM-3DB8P	1928	0.3236	0.3386	0
GTEX-U8XE-0426-SM-3DB91	366.2	0.6917	0.5671	0
GTEX-U8XE-0526-SM-3DB8R	540.9	1.802	0.6217	0
GTEX-U8XE-0626-SM-3DB8U	48.24	0.106	0.3096	0
GTEX-U8XE-0726-SM-3DB8O	3.924	0.04555	0.3991	0
GTEX-U8XE-0826-SM-4E3J1	273.8	0.6414	0.08088	0
GTEX-U8XE-0926-SM-3DB8V	9.875	1.227	0	0
GTEX-U8XE-1026-SM-4E3HM	74.53	0.222	0.1441	0
GTEX-U8XE-1126-SM-3DB8W	4.085	0.289	0	0
GTEX-U8XE-1226-SM-4E3HN	20.85	0.9223	0.4088	0
GTEX-U8XE-1326-SM-4E3JK	18.4	0.3092	0.6773	0
GTEX-U8XE-1426-SM-3DB8Q	4.258	0.6125	0.147	0
GTEX-U8XE-1526-SM-4E3HT	12.55	0.186	0	0
GTEX-U8XE-1726-SM-4E3IF	65.53	0.1684	4.124	0
GTEX-U8XE-1826-SM-4E3HV	7.319	0.4281	0.1924	0
GTEX-U8XE-1926-SM-3DB98	16.02	0.436	0.2762	0
GTEX-U8XE-2026-SM-3DB8S	5.648	0.1129	0.09423	0
GTEX-U8XE-2526-SM-4E3IT	5.92	0.2749	0.8453	0
GTEX-UJHI-0006-SM-3DB8H	0.6323	0.3086	0	0
GTEX-UJHI-0008-SM-4IHL1	5.097	3.493	0.07531	0
GTEX-UJHI-0126-SM-4IHLP	64.21	2.194	0.2713	0
GTEX-UJHI-0226-SM-4IHJL	20.09	0.2387	0.9685	0
GTEX-UJHI-0326-SM-4IHJE	35.03	0.2451	0.7159	0
GTEX-UJHI-0426-SM-3DB8Y	0.7141	0.0783	0.02079	0
GTEX-UJHI-0626-SM-3DB8T	0.9144	0.06161	0.2127	0
GTEX-UJHI-0726-SM-3DB92	3.972	1.059	0.9102	0
GTEX-UJHI-0826-SM-4IHLM	338.4	0.1592	7.625	0
GTEX-UJHI-0926-SM-4IHKF	1.187	0.1594	0.9976	0
GTEX-UJHI-1026-SM-4IHJP	38.29	0.2836	0.5254	0
GTEX-UJHI-1126-SM-4IHLN	131.7	0.0616	0	0
GTEX-UJHI-1226-SM-4IHLR	7.627	0.0157	1.697	0
GTEX-UJHI-1326-SM-4IHJO	23.47	0.3913	0.5599	0
GTEX-UJHI-1426-SM-3DB9C	137.7	0.4391	0.7807	0
GTEX-UJHI-1526-SM-3DB99	286.3	0.06354	0.3248	0
GTEX-UJHI-1626-SM-3DB9A	195.9	0.4441	0.3797	0
GTEX-UJHI-1726-SM-3DB9B	15.75	0	0.5415	0
GTEX-UJHI-1926-SM-3DB8Z	21.93	0.1044	1.106	0
GTEX-UJMC-0005-SM-3GACU	0.3111	0.06589	0.03849	0
GTEX-UJMC-0008-SM-4IHKK	1.108	0.8839	0	0
GTEX-UJMC-0226-SM-4IHLH	36.86	0.08233	0.2405	0
GTEX-UJMC-0326-SM-3GAE2	52.95	0.3517	1.027	0
GTEX-UJMC-0426-SM-4IHJF	2.727	0.8875	0.3784	0
GTEX-UJMC-0526-SM-3GAE3	1.163	0.2815	0.1041	0
GTEX-UJMC-0626-SM-4IHJQ	27.4	0.4716	0.4329	0
GTEX-UJMC-0726-SM-3GADX	0.5401	0.7608	0.9357	0
GTEX-UJMC-0926-SM-4IHLK	484.7	0.2401	1.403	0
GTEX-UJMC-1026-SM-4IHKN	8.847	0.1216	0.5947	0
GTEX-UJMC-1126-SM-3GADP	7.124	0.0406	0.1898	0
GTEX-UJMC-1226-SM-4IHLI	12.43	0.08679	0.169	0
GTEX-UJMC-1326-SM-4IHLS	55.74	0.08234	0	0
GTEX-UJMC-1826-SM-3GADT	40.42	0.01515	0.04425	0
GTEX-UJMC-1926-SM-3GADS	75.21	0.1785	2.281	0
GTEX-UJMC-2026-SM-3GADR	56.49	0.345	0.2601	0
GTEX-UPJH-0001-SM-3NMDE	0.8692	0.02286	0	0
GTEX-UPJH-0006-SM-3GACW	0.5267	0.08732	0	0
GTEX-UPJH-0126-SM-4IHLL	2.937	4.108	189.6	0
GTEX-UPJH-0226-SM-3GADV	1161	0.06541	0.2675	0
GTEX-UPJH-0326-SM-3GADU	1837	0.1015	0.6586	0
GTEX-UPJH-0526-SM-4IHK8	66.71	0	0.3073	0
GTEX-UPJH-0626-SM-4IHJN	722	0.2053	2.068	0
GTEX-UPJH-0726-SM-4IHJW	422.5	0.1262	0.553	0
GTEX-UPJH-0826-SM-4WKFD	37.79	0.5297	0.5275	0
GTEX-UPJH-0926-SM-4IHKA	58.78	0.1642	1.293	0
GTEX-UPJH-1026-SM-EAZB2	109.6	0.1566	5	0
GTEX-UPK5-0003-SM-3NMDI	0.7286	0.019	0.1942	0
GTEX-UPK5-0006-SM-3GAD8	1.147	0.04861	0	0
GTEX-UPK5-0008-SM-4IHJD	0.584	2.227	0.07541	0
GTEX-UPK5-0126-SM-3GADM	121.1	0.2268	0.4287	0
GTEX-UPK5-0226-SM-3GAEV	1.755	0.9234	0.132	0
GTEX-UPK5-0326-SM-CYPR4	2.045	0.14	0.06293	0
GTEX-UPK5-0426-SM-3GAEK	1573	0.2697	1.936	0
GTEX-UPK5-1126-SM-3GAEJ	6.851	1.268	0.3806	0
GTEX-UPK5-1226-SM-4IHL8	393.6	0.1497	2.697	0
GTEX-UPK5-1326-SM-4IHLE	37.1	0.2911	1.058	0
GTEX-UPK5-1426-SM-4JBHH	30.93	0.2048	0.1108	0
GTEX-UPK5-1526-SM-4JBJA	102.2	0.7116	0.5317	0
GTEX-UPK5-1626-SM-4JBHI	267.4	1.665	0.1654	0
GTEX-UPK5-1826-SM-3GAEB	159.1	1.559	0.2875	0
GTEX-UPK5-2026-SM-4JBIM	193.2	0.5246	0.08283	0
GTEX-UPK5-2126-SM-4JBJK	116.6	0.4274	0.3911	0
GTEX-UPK5-2326-SM-3P5Z8	708.6	0.9209	0.7542	0
GTEX-UTHO-0006-SM-3NMCC	0.6944	0.00929	0.05427	0
GTEX-UTHO-0008-SM-4JBID	1.167	1.078	0.09125	0
GTEX-UTHO-0011-R10A-SM-3GIJQ	73.36	8.482	1.822	0
GTEX-UTHO-0011-R11A-SM-3GIJE	1.789	9.421	0.7056	0
GTEX-UTHO-0011-R1A-SM-3GIJO	36.95	5.097	0.5181	0
GTEX-UTHO-0011-R2A-SM-3GIKC	13.39	8.178	1.127	0
GTEX-UTHO-0011-R3A-SM-3GIK8	90.01	4.864	0.9902	0
GTEX-UTHO-0011-R4A-SM-3GIJP	68.6	5.055	0	0
GTEX-UTHO-0011-R5A-SM-3GIJD	47.5	5.285	0.7504	0
GTEX-UTHO-0011-R6A-SM-3GIJW	56.48	8.312	0.6306	0
GTEX-UTHO-0426-SM-CE6QU	284.2	0.4177	0.5916	0
GTEX-UTHO-0726-SM-3GAEN	93.91	0.09131	0.7845	0
GTEX-UTHO-1026-SM-3GAF7	163.2	0.3197	0.2034	0
GTEX-UTHO-1226-SM-3GAEE	11.46	0.6214	0	0
GTEX-UTHO-1826-SM-3GAFE	279.1	0.4116	0.687	0
GTEX-UTHO-2426-SM-4JBHD	36.3	0.05608	0	0
GTEX-UTHO-2726-SM-4JBH9	3.345	0.4648	1.49	0
GTEX-UTHO-2926-SM-3P5Z9	1.597	6.698	0.4864	0
GTEX-UTHO-3026-SM-3GAFB	49.53	7.709	1.382	0
GTEX-UTHO-3126-SM-3P5ZB	5.428	0.8898	0.3213	0
GTEX-V1D1-0003-SM-3NMDP	0.5157	0.03641	0.08508	0
GTEX-V1D1-0006-SM-3NMCE	0.6758	0.1456	0	0
GTEX-V1D1-0008-SM-4JBIJ	0.2484	1.399	0.03074	0
GTEX-V1D1-0226-SM-4JBHG	1.026	0.4132	1.078	0
GTEX-V1D1-0326-SM-4JBIY	17.58	1.907	0.5803	0
GTEX-V1D1-0526-SM-4JBGW	1.137	0.09739	0.03671	0
GTEX-V1D1-0626-SM-4JBHN	7.572	0.876	0.1008	0
GTEX-V1D1-0726-SM-4JBH7	16.46	0.04796	0.1078	0
GTEX-V1D1-0826-SM-3P5ZA	25.04	1.284	0.3517	0
GTEX-V1D1-0926-SM-4JBHQ	144.9	0.4026	0.6894	0
GTEX-V1D1-1026-SM-4JBHE	165.2	0.1165	3.761	0
GTEX-V1D1-1126-SM-4JBHT	13.77	0.2763	0.3587	0
GTEX-V1D1-1226-SM-4JBI5	7.054	0.409	0.294	0
GTEX-V1D1-1726-SM-4JBHB	64.73	0.2731	0.07478	0
GTEX-V1D1-1926-SM-4JBGX	11.01	0.5496	1.11	0
GTEX-V1D1-2026-SM-3GAF4	1233	0.1109	0	0
GTEX-V1D1-2126-SM-4JBH4	20.8	5.247	181.2	0
GTEX-V1D1-2226-SM-3NMAX	1610	0.192	0.5609	0
GTEX-V1D1-2426-SM-3GAER	76.36	0.05378	0.3404	0
GTEX-V1D1-2626-SM-4JBJH	128.1	0.08672	0.9626	0
GTEX-V955-0004-SM-3NMDH	0.6274	0.01636	0.2389	0
GTEX-V955-0005-SM-3P5ZC	0.2108	0.008243	0	0
GTEX-V955-0126-SM-4JBH5	2.472	0.1235	0.5335	0
GTEX-V955-0326-SM-4JBGV	3.075	0.008782	0.0513	0
GTEX-V955-0426-SM-3GAEL	141.6	0.4535	0.1282	0
GTEX-V955-0726-SM-3GAFG	1.161	0.1897	0.03518	0
GTEX-V955-0826-SM-CYPR5	0.5193	1.476	0	0
GTEX-V955-0926-SM-4JBJ8	2.27	0.1297	0.7576	0
GTEX-V955-1026-SM-4JBHO	3.633	0.4004	0.2263	0
GTEX-V955-1126-SM-4JBH3	209.8	0.2435	9.31	0
GTEX-V955-1226-SM-4JBI9	40.88	0.1588	0.2319	0
GTEX-V955-1326-SM-4JBHR	10.35	0.1085	0.1585	0
GTEX-V955-1626-SM-4JBHJ	27.83	0.3358	0.7102	0
GTEX-V955-1726-SM-4JBHF	12.84	0.1687	0.6686	0
GTEX-V955-1826-SM-4JBIL	16.6	0.3622	0.7324	0
GTEX-V955-1926-SM-4KL1L	5.339	3.954	91.92	0
GTEX-V955-2026-SM-3GAFA	289.8	0.1533	0.3771	0
GTEX-V955-2426-SM-3GAEF	98.5	0.1328	0.246	0
GTEX-V955-2526-SM-4JBJG	66.08	0.325	0.7767	0
GTEX-V955-2626-SM-3NM9F	2.214	0.1078	0.2798	0
GTEX-VJWN-0005-SM-3GIKF	1.032	0.01334	0.05196	0
GTEX-VJWN-0126-SM-3GIK7	1139	0.02323	0.2035	0
GTEX-VJWN-0226-SM-EZ6LF	1667	0.3996	0.7562	0
GTEX-VJWN-0426-SM-3GIJI	100.8	0.01135	0.232	0
GTEX-VJWN-0626-SM-3NMAN	471.5	0.1904	0.5297	0
GTEX-VJWN-0726-SM-3GIJ8	607.1	0.3798	3.081	0
GTEX-VJWN-1026-SM-4M1ZN	4.487	0.3999	0.08654	0
GTEX-VJWN-1326-SM-EVR2Z	2.286	0.1611	0.1009	0
GTEX-VJWN-2326-SM-EVYAP	716.5	1.053	0.1019	0
GTEX-VJYA-0001-SM-3NMDJ	0.9793	0.1899	0.07394	0
GTEX-VJYA-0005-SM-3P5ZD	2.592	0.05134	0	0
GTEX-VJYA-0126-SM-4KL1P	127	5.896	0.07177	0
GTEX-VJYA-0226-SM-4KL1Q	301	1.08	0.1628	0
GTEX-VJYA-0326-SM-3GAEX	30.59	1.632	0.2396	0
GTEX-VJYA-0426-SM-3GIJK	98.22	0.6428	0.432	0
GTEX-VJYA-0526-SM-4KL1R	11.79	0.2108	0.2345	0
GTEX-VJYA-0626-SM-4KL1S	34.51	0.2195	0.1886	0
GTEX-VJYA-0726-SM-4KL1T	82.25	0.1865	1.372	0
GTEX-VJYA-0826-SM-4KL1M	28.76	0.09433	0.1253	0
GTEX-VJYA-0926-SM-4KL1N	397.3	0.229	0	0
GTEX-VJYA-1026-SM-4KL21	115.2	0.2095	0.0408	0
GTEX-VJYA-1126-SM-3GIJU	2680	0.5008	0.2593	0
GTEX-VJYA-1226-SM-3GIJ6	81.66	1.727	0.4938	0
GTEX-VJYA-1326-SM-3GIJC	849	0.8294	0	0
GTEX-VJYA-1426-SM-4KL1Y	9.171	3.848	10.02	0
GTEX-VJYA-1526-SM-3GIJV	2174	0.1657	0	0
GTEX-VJYA-1626-SM-EXOHL	346.1	1.873	0.2027	0
GTEX-VJYA-1726-SM-3NMDQ	628.1	0.7365	1.234	0
GTEX-VJYA-1826-SM-4KL1W	875.3	0.8222	0.1108	0
GTEX-VJYA-1926-SM-3GIJJ	45.67	0.007334	0.4284	0
GTEX-VJYA-2026-SM-4KL1K	141.8	0.2083	0.1739	0
GTEX-VJYA-2126-SM-4KL1O	319.7	0.1901	0.01028	0
GTEX-VUSG-0003-SM-3NMDK	0.7313	0.04869	0.6464	0
GTEX-VUSG-0006-SM-3GIK9	0.7066	0.2395	0	0
GTEX-VUSG-0008-SM-4KL24	1.601	1.823	0	0
GTEX-VUSG-0126-SM-4KL1X	21.58	0.09394	0	0
GTEX-VUSG-0326-SM-3GIJ7	11.78	0.05816	0.08494	0
GTEX-VUSG-0426-SM-3GIKD	367.3	0.645	1.031	0
GTEX-VUSG-0526-SM-4KL22	68.54	0.5577	1.347	0
GTEX-VUSG-0626-SM-4KL1Z	239.8	0.4081	0.346	0
GTEX-VUSG-0726-SM-3GIK1	37.27	1.249	0	0
GTEX-VUSG-0926-SM-3GIK6	5.028	1.811	0.256	0
GTEX-VUSG-1026-SM-4KKZN	67.87	0.4631	0.2143	0
GTEX-VUSG-1126-SM-4KKZQ	28.69	0.4746	0.2009	0
GTEX-VUSG-1226-SM-4KKZF	197.3	0.0765	4.229	0
GTEX-VUSG-1426-SM-3GIJN	77.91	0.6404	0.09431	0
GTEX-VUSG-1526-SM-4KKZH	8.204	0.2116	0.9333	0
GTEX-VUSG-1726-SM-4KKZL	774.5	0.4028	0.07591	0
GTEX-VUSG-2226-SM-4KKZO	460.4	0.9404	7.407	0
GTEX-VUSG-2326-SM-4KL1U	1025	0.1603	0.7925	0
GTEX-VUSG-2426-SM-4KKZG	916.8	1.049	0.3047	0
GTEX-VUSG-2526-SM-4KL1V	2011	0.1827	1.541	0
GTEX-VUSG-2626-SM-4KKZI	302.9	0.1902	0.621	0
GTEX-VUSG-2726-SM-4KKZJ	397.2	0.4212	1.158	0
GTEX-VUSG-2826-SM-4KKZM	224.4	0.2549	0.5791	0
GTEX-VUSH-0004-SM-3P61T	0.1649	0.07547	0.6123	0
GTEX-VUSH-0005-SM-3NB2H	1.593	0.06516	0	0
GTEX-VUSH-0008-SM-47JWK	2.518	1.035	0.07555	0
GTEX-VUSH-0226-SM-EXUQV	691.7	0.1147	0.335	0
GTEX-VUSH-0526-SM-3NB2J	179.1	0.08072	0.2021	0
GTEX-W5WG-0002-SM-3NMDN	1.437	0.04349	0.5335	0
GTEX-W5WG-0006-SM-3GIJT	3.219	0	0	0
GTEX-W5WG-0008-SM-4KL25	0.6894	1.365	0	0
GTEX-W5WG-0626-SM-4SOID	39.74	1.329	0.7478	0
GTEX-W5WG-0726-SM-EXUQZ	56.17	0.2361	1.167	0
GTEX-W5WG-0826-SM-4RGNE	7.213	0.01541	0.135	0
GTEX-W5WG-0926-SM-4RTX9	3.043	0.07641	1.73	0
GTEX-W5WG-1026-SM-4LMIF	57.56	0.3319	0.6206	0
GTEX-W5WG-1126-SM-4LMK4	4.35	0.03596	0.6828	0
GTEX-W5WG-1326-SM-4LMI9	8.245	0.3365	0.4915	0
GTEX-W5WG-1426-SM-4KKZP	264.6	0.08457	0.4323	0
GTEX-W5WG-1526-SM-4LMIG	3.224	0.1448	0.27	0
GTEX-W5WG-1626-SM-4LMKG	84.62	0.09698	4.087	0
GTEX-W5WG-1726-SM-4LMI5	5.054	0.05561	0.1624	0
GTEX-W5WG-1826-SM-4KL2Y	846.4	0.1053	0.2795	0
GTEX-W5WG-1926-SM-4KKZK	40.47	0	0.2386	0
GTEX-W5WG-2026-SM-4LMIB	137.5	0.104	0.1688	0
GTEX-W5WG-2226-SM-4LMI3	74.08	0.03977	0.2323	0
GTEX-W5WG-2326-SM-3GIJH	201.4	0.7737	1.93	0
GTEX-W5WG-2426-SM-4LMI6	76.34	0.004005	0.04679	0
GTEX-W5WG-2526-SM-4SOJ2	349.2	0.1626	0.3419	0
GTEX-W5WG-2726-SM-4LMIC	3.317	0.1237	0.2299	0
GTEX-W5X1-0001-SM-3P61V	0.638	0.04268	0.2742	0
GTEX-W5X1-0006-SM-3GIJZ	0.9435	0.4408	0.03787	0
GTEX-W5X1-0008-SM-4LMKA	3.055	2.216	0.08896	0
GTEX-W5X1-0426-SM-3GILB	50.24	0.5467	0.4821	0
GTEX-W5X1-0526-SM-3GILH	14.74	2.442	0.7532	0
GTEX-W5X1-0826-SM-3GILN	0.7874	0.9184	0.04805	0
GTEX-W5X1-1426-SM-3GIKH	89.91	1.84	0.1628	0
GTEX-W5X1-2326-SM-3GIL6	352.7	0.9366	0.1581	0
GTEX-W5X1-2526-SM-3GILC	1832	0.1852	2.898	0
GTEX-W5X1-2626-SM-4LMI8	369.9	1.265	0.1856	0
GTEX-W5X1-2826-SM-3GILM	369.6	0.4257	2.277	0
GTEX-W5X1-3026-SM-EAZAX	947.3	0.3404	0.6718	0
GTEX-WCDI-0002-SM-3P61U	1.254	0.0462	0.3508	0
GTEX-WCDI-0005-SM-3NB2M	1.12	0.2743	0	0
GTEX-WCDI-0008-SM-47JYE	0.7338	1.286	0.1167	0
GTEX-WCDI-0426-SM-4GIAL	188.5	0.4504	0.2669	0
GTEX-WEY5-0001-SM-3P61Z	1.407	0.1129	0.132	0
GTEX-WEY5-0006-SM-3GIKG	0.3013	0	0.1119	0
GTEX-WEY5-0008-SM-4LMKC	1.182	2.16	0	0
GTEX-WEY5-0226-SM-3GIKN	2.091	1.457	0	0
GTEX-WEY5-0326-SM-4LMI7	54.22	0.1875	0.06444	0
GTEX-WEY5-0426-SM-3GIKT	1.155	0.104	0	0
GTEX-WEY5-0526-SM-3GIKZ	341.5	0.3799	1.03	0
GTEX-WEY5-0626-SM-4LMIA	91.95	0.06276	0.3667	0
GTEX-WEY5-0726-SM-4LMID	26.98	0.08581	0.5848	0
GTEX-WEY5-0826-SM-4LMIH	101.4	0.2151	0.5775	0
GTEX-WEY5-0926-SM-4LMI4	38.82	0.2708	1.376	0
GTEX-WEY5-1026-SM-4LMK9	4.208	0.05348	0.1562	0
GTEX-WEY5-1126-SM-4LMIE	3.392	0.05133	0.2399	0
GTEX-WEY5-1226-SM-4LMIQ	16.55	0.1016	0.1484	0
GTEX-WEY5-1326-SM-3GILS	114.8	0.316	0	0
GTEX-WEY5-1426-SM-4LMJ3	16.67	0.1467	1.451	0
GTEX-WEY5-1526-SM-4LMJF	74.97	0.2263	0.1983	0
GTEX-WEY5-1926-SM-3GIL8	503	0.2149	0.5964	0
GTEX-WEY5-2026-SM-CYPRC	37.35	0.005327	0.0778	0
GTEX-WEY5-2126-SM-3GILK	6.318	0.02278	0.865	0
GTEX-WEY5-2226-SM-3GILQ	65.03	0.2267	2.075	0
GTEX-WEY5-2326-SM-3GIKK	1162	0.01057	0.1235	0
GTEX-WFG7-0001-SM-3P61S	0.4096	0.01116	0.478	0
GTEX-WFG7-0005-SM-3GIKM	0.5439	0.006011	0.1053	0
GTEX-WFG7-0008-SM-4LMKB	1.799	2.433	0.1811	0
GTEX-WFG7-0326-SM-DKPO8	123.5	0.2935	0.7821	0
GTEX-WFG7-0426-SM-4LMK5	4.441	0.07553	0.07354	0
GTEX-WFG7-0526-SM-3GIKI	1.224	0.349	0.3989	0
GTEX-WFG7-0626-SM-4LMK6	5.061	0.1216	0.6214	0
GTEX-WFG7-0726-SM-3GIKO	0.3774	0.1559	0	0
GTEX-WFG7-0826-SM-3GIKU	0.7033	0.5006	0	0
GTEX-WFG7-0926-SM-4LMK7	63.21	0.3305	0.3448	0
GTEX-WFG7-1026-SM-4LMK8	4.517	0.05717	0.3897	0
GTEX-WFG7-1126-SM-4LMK3	41.89	0.1575	2.689	0
GTEX-WFG7-1226-SM-4LMK2	7.642	0.2051	0.4992	0
GTEX-WFG7-1326-SM-4LMK1	3.231	0.1503	0.1254	0
GTEX-WFG7-1526-SM-4LVMG	74.3	0.06808	0.06629	0
GTEX-WFG7-1626-SM-4LVMF	4.96	0.118	1.12	0
GTEX-WFG7-1726-SM-4LVME	188.1	0.07945	0.2321	0
GTEX-WFG7-1826-SM-3GIL1	6.418	0.7415	0.2039	0
GTEX-WFG7-2026-SM-5SI7P	442.1	0.02756	0.2951	0
GTEX-WFG7-2226-SM-3GIKP	31.54	0.03022	0.309	0
GTEX-WFG7-2326-SM-3GIKV	12.95	0.2394	0.5494	0
GTEX-WFG7-2426-SM-3GIL2	76.92	0.647	0.6902	0
GTEX-WFG7-2526-SM-EWRM5	155	0.56	0.6045	0
GTEX-WFG8-0001-SM-4LVN8	0.2874	0.05845	0.6402	0
GTEX-WFG8-0006-SM-3GIKS	0.1672	0.06376	0.03104	0
GTEX-WFG8-0008-SM-4LVN6	0.6471	1.9	0	0
GTEX-WFG8-0126-SM-4LVMH	2.545	0.1176	0.5343	0
GTEX-WFG8-0326-SM-4LVN4	3.338	0.06527	0.08171	0
GTEX-WFG8-0426-SM-3GILD	235.1	0.5534	0.6722	0
GTEX-WFG8-0626-SM-3GILJ	0.8332	0.3416	0	0
GTEX-WFG8-0726-SM-3GILP	24.27	1.084	0.2276	0
GTEX-WFG8-0826-SM-4LVN5	52.97	0.3855	0.229	0
GTEX-WFG8-0926-SM-3GIKJ	3.797	0.7927	0.7383	0
GTEX-WFG8-1026-SM-4LVMZ	21.27	0.4443	0.1686	0
GTEX-WFG8-1126-SM-4LVN1	2.802	0.1398	0.4277	0
GTEX-WFG8-1226-SM-4V6EI	119.9	0.1203	7.712	0
GTEX-WFG8-1326-SM-4LVN3	74.2	0.09093	0	0
GTEX-WFG8-1626-SM-4LVMB	63.85	0.3641	0.2401	0
GTEX-WFG8-1726-SM-4LVM6	4.43	0.07767	1.089	0
GTEX-WFG8-1826-SM-4LVM4	38.49	0.4095	3.35	0
GTEX-WFG8-1926-SM-4LVM1	2.357	3.539	35.96	0
GTEX-WFG8-2026-SM-EXOHO	61.25	0.4843	0.9431	0
GTEX-WFG8-2126-SM-3GIKQ	892.3	0.1417	0.2758	0
GTEX-WFG8-2226-SM-3GIL9	776.6	0.07616	0.5933	0
GTEX-WFG8-2326-SM-DIPDX	532	0.3448	0.3504	0
GTEX-WFG8-2426-SM-3GILL	40.74	0.01978	0.1444	0
GTEX-WFG8-2526-SM-3GILR	48.99	0.2914	0.9079	0
GTEX-WFJO-0002-SM-3P61X	0.2337	0	0.04084	0
GTEX-WFJO-0005-SM-3GIKY	1.526	0.04974	0	0
GTEX-WFJO-0008-SM-4LVN7	0.2258	2.328	0	0
GTEX-WFJO-0226-SM-3GIKW	102.8	0.103	0.766	0
GTEX-WFJO-0326-SM-3GIL3	4.585	0.5527	0.4669	0
GTEX-WFJO-0426-SM-4LVM7	4.416	0.143	0.2088	0
GTEX-WFJO-0626-SM-4LVMC	3.305	0	0.2188	0
GTEX-WFJO-0726-SM-4LVM8	2.267	0.06403	0.176	0
GTEX-WFJO-0826-SM-4LVM5	75.87	0.1736	8.705	0
GTEX-WFJO-0926-SM-4LVM2	153.2	0.07102	0.08298	0
GTEX-WFJO-1026-SM-3GIKL	84.33	0.3775	0	0
GTEX-WFJO-1126-SM-4LVLZ	11.33	0.1977	0.462	0
GTEX-WFJO-1926-SM-3GILA	1109	0.3586	0.3928	0
GTEX-WFJO-2026-SM-4LVM3	132.4	0.3497	1.72	0
GTEX-WFON-0001-SM-3P61W	0.2811	0.02779	0.04639	0
GTEX-WFON-0005-SM-3NMC9	0.632	0.02191	0	0
GTEX-WFON-0126-SM-4LVM9	67.96	2.07	0.065	0
GTEX-WFON-0226-SM-3GIKR	1.613	0.7206	0.04652	0
GTEX-WFON-0326-SM-3GIKX	0.9729	0.2066	0	0
GTEX-WFON-0426-SM-3GIL4	1.236	0.7881	0.871	0
GTEX-WFON-0526-SM-4LVLY	58.85	0.9897	0.6723	0
GTEX-WFON-0626-SM-4LVLX	1.316	0.07538	0.05505	0
GTEX-WFON-0826-SM-4LVMI	68.61	0.2394	3.941	0
