p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	color
0.692573324546082	-0.0901525685777768	0.497	0.437	1	NUCKS1	FALSE
0.693091013163559	-0.0379626992136708	0.707	0.611	1	MLH1	FALSE
0.693099784633974	-0.055877078298317	0.166	0.161	1	CDC20	FALSE
0.693207729178562	-0.0742983570321974	0.579	0.515	1	ZNF487	FALSE
0.693369264654613	-0.0449406288299407	0.106	0.106	1	LYNX1	FALSE
0.693565353619407	-0.0508685758273589	0.411	0.362	1	RAB10	FALSE
0.693714227288626	-0.0414495898900589	0.218	0.199	1	ZNF737	FALSE
0.693887482874983	-0.0573867893219049	0.201	0.194	1	ZNF830	FALSE
0.694162785739935	-0.0252940005924578	0.271	0.246	1	GGCX	FALSE
0.694406535700456	-0.0606129085829666	0.605	0.545	1	RBM39	FALSE
0.694552012647052	-0.0581826502711749	0.109	0.108	1	CYP4F22	FALSE
0.694974108080695	-0.0798611605481067	0.37	0.336	1	BCAS2	FALSE
0.695007957955962	-0.0533454259029527	0.392	0.346	1	DOPEY1	FALSE
0.695155349141936	-0.0691620285476988	0.864	0.778	1	LIPA	FALSE
0.695887976456042	-0.0437320357557995	0.172	0.158	1	NACC1	FALSE
0.696269647794801	-0.0455259066350552	0.238	0.217	1	DDB1	FALSE
0.696657871991279	-0.0397933701697789	0.433	0.382	1	DCAF13	FALSE
0.696968075121289	-0.0578461902928151	0.347	0.311	1	ZNF573	FALSE
0.697230231782339	-0.0350115727711126	0.491	0.436	1	TOP1	FALSE
0.697429574772758	-0.043670326317211	0.159	0.146	1	ZDHHC11	FALSE
0.698027276927895	-0.0210797012847002	0.117	0.109	1	ZNF598	FALSE
0.698071685619369	-0.04257519171146	0.555	0.482	1	AC062017.1	FALSE
0.698144918882329	-0.0526072229009281	0.282	0.254	1	ANKS1A	FALSE
0.698973342937173	-0.0144008572458574	0.747	0.676	1	CCDC64	FALSE
0.699224776746964	-0.0463216504910168	0.198	0.181	1	PDCL	FALSE
0.699281723077103	-0.0595579158414281	0.359	0.319	1	PC	FALSE
0.699687431954712	-0.0606638340883847	0.351	0.326	1	LRRC8A	FALSE
0.699926029246968	-0.0646589352495044	0.326	0.306	1	CCT5	FALSE
0.700466409753367	-0.0529093704573614	0.161	0.146	1	ALOX12B	FALSE
0.700593109239996	-0.0462065570594088	0.168	0.164	1	AC097381.1	FALSE
0.700694242277457	-0.0786506452326636	0.332	0.307	1	FAM185A	FALSE
0.700744515066598	-0.0754483025446089	0.306	0.282	1	BRSK2	FALSE
0.700750597383452	-0.0390356377415288	0.179	0.165	1	KAT5	FALSE
0.700829803400649	-0.0467398155339825	0.214	0.195	1	LYSMD1	FALSE
0.700875982551689	-0.0396724391815686	0.416	0.372	1	HIST1H3C	FALSE
0.701100777145815	-0.0432171365159344	0.645	0.587	1	NR4A1	FALSE
0.701672859517993	-0.0457850156070661	0.148	0.135	1	ZNF439	FALSE
0.701686895376632	-0.079393085783705	0.261	0.243	1	TIMM22	FALSE
0.701854743945437	-0.0424964789592757	0.189	0.173	1	GNPDA2	FALSE
0.701992074659933	-0.0365088877954794	0.221	0.202	1	AURKAIP1	FALSE
0.702166274903011	-0.0680340190181596	0.222	0.212	1	ZNF548	FALSE
0.70221445121696	-0.0571523491177786	0.432	0.372	1	DIABLO	FALSE
0.702587006071948	-0.0436906452018724	0.129	0.128	1	FAH	FALSE
0.7029559326338	-0.0740069307837741	0.29	0.273	1	ZCCHC14	FALSE
0.703074329722132	-0.0595678557555608	0.217	0.207	1	ABHD15	FALSE
0.703100355789893	-0.0599962281373903	0.324	0.285	1	COX6A1	FALSE
0.70315082939589	-0.0447556178904434	0.226	0.208	1	ZNF571	FALSE
0.703164203452677	-0.0532026728132773	0.395	0.351	1	AXDND1	FALSE
0.703199348182795	-0.0443244868517837	0.452	0.402	1	HINT2	FALSE
0.703757798241546	-0.0712787056212103	0.416	0.383	1	KIFC1	FALSE
0.7037940905108	-0.0561919699770825	0.37	0.329	1	ZNF43	FALSE
0.703815475454308	-0.0813154784229739	0.491	0.427	1	TBC1D22A	FALSE
0.703866905143726	-0.0632404688349563	0.183	0.177	1	SAMD1	FALSE
0.704267977630293	-0.0716906164354397	0.346	0.32	1	PKM	FALSE
0.704444707770295	-0.0534664513703607	0.431	0.379	1	RHCE	FALSE
0.704752783582386	-0.0786915403896691	0.325	0.298	1	PCSK4	FALSE
0.704825640404886	-0.0859223078488349	0.43	0.383	1	FAM86C1	FALSE
0.705106662534668	-0.057799441378351	0.384	0.34	1	SYS1	FALSE
0.705258694610832	-0.0686791485397978	0.247	0.232	1	IFRD2	FALSE
0.705266662306608	-0.053614699395499	0.482	0.422	1	TIMM10	FALSE
0.705729424806902	-0.0694066204783272	0.234	0.207	1	TNRC6A	FALSE
0.705839011817385	-0.0546087791288117	0.659	0.605	1	HSP90B1	FALSE
0.705898216730985	-0.0620326856197649	0.205	0.184	1	OTUD3	FALSE
0.706188799623327	-0.0816720471311525	0.562	0.501	1	PRKAR1B	FALSE
0.706230014267337	-0.0722646801494838	0.231	0.217	1	SF3B4	FALSE
0.706466338558909	-0.0684088183922179	0.313	0.29	1	C15ORF37	FALSE
0.706513654453951	-0.0364260030150489	0.168	0.153	1	RPS2	FALSE
0.707032322698678	-0.045759571136139	0.329	0.295	1	HCLS1	FALSE
0.707039605100088	-0.0786976407648459	0.562	0.513	1	LDHB	FALSE
0.70743070974386	-0.0526751096064432	0.297	0.266	1	IZUMO4	FALSE
0.707579889720723	-0.0829707299190368	0.339	0.31	1	PSMD8	FALSE
0.707661384695341	-0.0551987961968664	0.347	0.312	1	ATF6	FALSE
0.707865192999441	-0.0543874136674707	0.267	0.239	1	CYB5RL	FALSE
0.708111707836776	-0.0301294258593806	0.114	0.105	1	ZNF264	FALSE
0.70867609027114	-0.0828974797668949	0.479	0.428	1	WBP11	FALSE
0.708719447553174	-0.0535677163403965	0.603	0.524	1	HIST1H2BD	FALSE
0.708944610863519	-0.0680935366280628	0.537	0.462	1	HMGB2	FALSE
0.70956446280974	-0.0580016122488813	0.638	0.579	1	THAP9	FALSE
0.71060182130934	-0.0397005716882508	0.46	0.412	1	WDR82	FALSE
0.711167706784365	-0.0616205764803062	0.4	0.353	1	PPP1R15B	FALSE
0.71121550632502	-0.0680042968329876	0.174	0.166	1	PER3	FALSE
0.711448657916853	-0.0213457595961517	0.213	0.194	1	DUSP14	FALSE
0.711682156943464	-0.0556605492192749	0.331	0.298	1	RCC1	FALSE
0.711703855672931	-0.0537648659647993	0.203	0.185	1	FXYD7	FALSE
0.711744888017279	-0.0416356062200913	0.372	0.332	1	SCAND1	FALSE
0.711824884349833	-0.02323422865104	0.138	0.137	1	AGK	FALSE
0.711853969454822	-0.0490455064410713	0.171	0.155	1	JMJD7	FALSE
0.712251316558004	-0.0767083409668162	0.229	0.217	1	CUTC	FALSE
0.712510073558708	-0.0563765273338228	0.675	0.616	1	PAICS	FALSE
0.712864454185296	-0.06972585482948	0.251	0.238	1	FOXA3	FALSE
0.712967593793569	-0.0472293995830441	0.156	0.153	1	ZNF720	FALSE
0.713051575982967	-0.0389745649765689	0.386	0.346	1	SSR3	FALSE
0.713682640637365	-0.0385618221511983	0.11	0.111	1	OSBP2	FALSE
0.713980143404	-0.0309573200432234	0.156	0.144	1	POP7	FALSE
0.71423761679371	-0.0535081041915534	0.138	0.136	1	GID8	FALSE
0.714726795098045	-0.0766724949443718	0.309	0.284	1	JSRP1	FALSE
0.715166234373437	-0.0612152956019591	0.174	0.168	1	CAPNS1	FALSE
0.715324150664165	-0.0659462779631618	0.251	0.237	1	ZNF682	FALSE
0.715450761846068	-0.0539164030660886	0.108	0.108	1	S100A6	FALSE
0.715505164482476	-0.0344096640707254	0.332	0.298	1	MAU2	FALSE
0.715764775402579	-0.0314877200285734	0.152	0.14	1	UHMK1	FALSE
0.715837917118888	-0.0521110442117699	0.531	0.458	1	SLC33A1	FALSE
0.715904457029497	-0.0767756080196754	0.321	0.302	1	KIAA0430	FALSE
0.71607513326219	-0.0867161097593043	0.343	0.315	1	CSAD	FALSE
0.716934322742234	-0.0633807378500338	0.453	0.409	1	RPL7	FALSE
0.716986479392078	-0.0771642330383744	0.47	0.406	1	CTC-534A2.2	FALSE
0.71700558882938	-0.0532643479110305	0.144	0.141	1	LSM2	FALSE
0.717490445340702	-0.064104851431413	0.17	0.164	1	C1orf145	FALSE
0.717493005715899	-0.0464247216960405	0.317	0.285	1	HMG20B	FALSE
0.717659309663125	-0.0220632254960466	0.106	0.099	1	YRDC	FALSE
0.717802868363998	-0.0563429212950405	0.601	0.528	1	JADE1	FALSE
0.718122413352236	-0.0431815317425098	0.202	0.184	1	RPS7	FALSE
0.718185140421532	-0.0499655910028527	0.162	0.159	1	ZNF699	FALSE
0.71827606445912	-0.0616893616696235	0.569	0.499	1	RSU1	FALSE
0.718376505782777	-0.0500860953551476	0.106	0.105	1	MANBAL	FALSE
0.718580199830305	-0.0497281602052314	0.183	0.167	1	CACNA1G	FALSE
0.718721890163769	-0.0468126764851012	0.205	0.187	1	YDJC	FALSE
0.718738416535363	-0.0519202056359399	0.552	0.485	1	ISCU	FALSE
0.718769571831226	-0.0422348402133999	0.138	0.137	1	SMUG1	FALSE
0.718983211898572	-0.0550003548491191	0.347	0.306	1	FCGR3A	FALSE
0.71978556292912	-0.0573786417214485	0.42	0.375	1	ZNF837	FALSE
0.720328524089705	-0.0589253915470774	0.272	0.247	1	TWSG1	FALSE
0.720708450084413	-0.0505689343513951	0.502	0.438	1	NXT1	FALSE
0.721105365503621	-0.0736880945973852	0.356	0.327	1	ANKRD54	FALSE
0.721185175897768	-0.0623169749481108	0.502	0.455	1	SRRM1	FALSE
0.721283779713277	-0.0445068983008569	0.169	0.154	1	SURF4	FALSE
0.72254307906883	-0.0638007282694013	0.497	0.445	1	SREK1	FALSE
0.722571321192192	-0.0302027204543851	0.634	0.539	1	ATG16L1	FALSE
0.722652313650353	-0.0437176963324925	0.168	0.153	1	TMEM219	FALSE
0.723153196599745	-0.035142053340123	0.226	0.208	1	C19orf60	FALSE
0.723248900966414	-0.0732521562069823	0.597	0.526	1	PGAP2	FALSE
0.723634340429523	-0.057641204062822	0.202	0.183	1	SNRPC	FALSE
0.72364361796143	-0.0502708500503025	0.111	0.111	1	PELP1	FALSE
0.723721056207202	-0.0739225808172919	0.322	0.284	1	RP13-279N23.2	FALSE
0.72390950277334	-0.0536618810249827	0.531	0.464	1	SEH1L	FALSE
0.72415122049041	-0.0820436171498726	0.379	0.343	1	RAB6A	FALSE
0.724227100450493	-0.0618510085218087	0.311	0.276	1	MTHFR	FALSE
0.724322738787996	-0.0480559654123802	0.405	0.359	1	LSM5	FALSE
0.724505614368956	-0.0354715742614084	0.105	0.097	1	TPH2	FALSE
0.724757400430093	-0.0661533814179636	0.207	0.196	1	SRSF9	FALSE
0.724907229020643	-0.0325916074317181	0.2	0.182	1	ATP5H	FALSE
0.725257815978794	-0.0546378700015253	0.411	0.363	1	BCKDHB	FALSE
0.725330930854034	-0.0390250923960816	0.108	0.108	1	HSF5	FALSE
0.725652858119981	-0.0513814739991288	0.502	0.438	1	AL096677.1	FALSE
0.727078411978475	-0.028730554729411	0.168	0.155	1	ZNF100	FALSE
0.727239015484113	-0.0383956881169794	0.289	0.261	1	TOP2A	FALSE
0.72792119320498	-0.0554855039565337	0.38	0.334	1	PCIF1	FALSE
0.727982089509177	-0.0391147081470677	0.651	0.574	1	KDM3A	FALSE
0.72810941164462	-0.0438689692616446	0.131	0.13	1	PPT1	FALSE
0.728258232813439	-0.0757606324561969	0.58	0.525	1	ANXA11	FALSE
0.72854550652623	-0.0369751934822647	0.174	0.16	1	DAP3	FALSE
0.728698684123659	-0.0620724121655734	0.311	0.276	1	AP2M1	FALSE
0.728766506600533	-0.0731054469272951	0.459	0.396	1	GLTSCR1L	FALSE
0.729205470780575	-0.0633234853626056	0.574	0.505	1	TSN	FALSE
0.729281190173988	-0.0305859812994664	0.154	0.142	1	RNF208	FALSE
0.729319247671877	-0.0594609660430675	0.197	0.189	1	TNFAIP8L1	FALSE
0.729610133806492	-0.0588045340744789	0.41	0.38	1	MBTD1	FALSE
0.729854118783058	-0.0518226530273617	0.563	0.493	1	TMEM87B	FALSE
0.729946444850832	-0.0610267074013642	0.314	0.295	1	TMED4	FALSE
0.730014545932908	-0.0670961935820041	0.489	0.438	1	GATAD2B	FALSE
0.730136421376012	-0.0472141042060706	0.269	0.244	1	YTHDF2	FALSE
0.730220624000896	-0.0765547964429926	0.357	0.33	1	DUS2	FALSE
0.730309325756475	-0.0281051710165898	0.759	0.689	1	ITGA6	FALSE
0.73061420549369	-0.0300115678979649	0.123	0.114	1	ORAOV1	FALSE
0.730704913845482	-0.0639412614785149	0.433	0.379	1	TERF2IP	FALSE
0.731061137860036	-0.0650991265805163	0.371	0.344	1	DYNLL1	FALSE
0.731299422283463	-0.0189554262990937	0.116	0.109	1	JMJD8	FALSE
0.731374930813102	-0.0534634090506059	0.228	0.206	1	SNAP29	FALSE
0.731558022494059	-0.0460262132762043	0.439	0.386	1	MRPL50	FALSE
0.73161151052468	-0.0703079316144304	0.459	0.417	1	BTRC	FALSE
0.731783727067422	-0.0362984552437573	0.103	0.096	1	DRD3	FALSE
0.731797187703281	-0.0579984223282505	0.33	0.292	1	TRIM26	FALSE
0.731802287940729	-0.0448715402372218	0.124	0.115	1	CPE	FALSE
0.732001738095231	-0.0558567066918284	0.515	0.446	1	TAF1	FALSE
0.732268024667867	-0.0698380872587994	0.176	0.169	1	DYNC1I2	FALSE
0.732431549525023	-0.0745604340822434	0.391	0.355	1	SEPT2	FALSE
0.732756366359495	-0.0525921660352416	0.268	0.241	1	SIGIRR	FALSE
0.732912497046029	-0.0479460430660855	0.402	0.357	1	MRPS18C	FALSE
0.732977022994604	-0.0660928340896049	0.253	0.242	1	EXPH5	FALSE
0.733081448822461	-0.0511624534730908	0.633	0.566	1	PIK3CA	FALSE
0.7333396368532	-0.0428460922404536	0.108	0.108	1	WRAP73	FALSE
0.733364972725008	-0.0629442150852006	0.446	0.406	1	LIMS1	FALSE
0.733378948783348	-0.076072186719826	0.614	0.56	1	ECE1	FALSE
0.733440065518716	-0.0601310985615044	0.336	0.301	1	PPP2R5D	FALSE
0.733686850326625	-0.0393075904074988	0.225	0.207	1	UBXN7	FALSE
0.734363240791196	-0.0306736956629259	0.674	0.601	1	SETD5	FALSE
0.73453496408684	-0.043545739481732	0.193	0.177	1	RANBP1	FALSE
0.734836533499119	-0.0607201963716607	0.449	0.392	1	ATG12	FALSE
0.735025178232375	-0.0392952072655464	0.377	0.336	1	MCCC2	FALSE
0.735346080834873	-0.0233763938590502	0.125	0.117	1	ANKS6	FALSE
0.735614189424372	-0.0252437107816234	0.145	0.144	1	STK36	FALSE
0.735737125249423	-0.02660162191022	0.12	0.111	1	ARL8A	FALSE
0.736777696698152	-0.0474137847472375	0.109	0.109	1	RUFY4	FALSE
0.736896502227999	-0.0620286154206156	0.792	0.701	1	CCND3	FALSE
0.737062961686329	-0.0558400882905326	0.138	0.136	1	CCDC124	FALSE
0.737176801118145	-0.0368620864615241	0.171	0.158	1	LYPLAL1	FALSE
0.737241578106214	-0.0723039544561929	0.27	0.256	1	STXBP4	FALSE
0.737421449174372	-0.0698892779502722	0.383	0.349	1	GUCD1	FALSE
0.73749059918932	-0.0296801024942725	0.16	0.149	1	MAGED2	FALSE
0.737538777602853	-0.0340775352224514	0.347	0.314	1	CEP164	FALSE
0.737739702102777	-0.0415041849466588	0.28	0.255	1	UBE2M	FALSE
0.737752002378187	-0.0564075914425906	0.487	0.423	1	ZNF584	FALSE
0.738154100286931	-0.0355470413438885	0.237	0.218	1	CACNA1I	FALSE
0.73829595195358	-0.024283010338971	0.593	0.525	1	LMNB1	FALSE
0.738468747422167	-0.0583860352852681	0.471	0.408	1	AEN	FALSE
0.739636484529437	-0.0528836457720499	0.315	0.282	1	FCGR2B	FALSE
0.739670134455811	-0.0750431169376587	0.498	0.444	1	NIF3L1	FALSE
0.739708954739887	-0.0446897439854238	0.337	0.314	1	HEXIM2	FALSE
0.740026365995016	-0.0570643495909099	0.524	0.458	1	CFL1	FALSE
0.740116551025857	-0.0470553177938352	0.421	0.378	1	COTL1	FALSE
0.74025082759809	-0.0739476427013469	0.445	0.397	1	EIF4ENIF1	FALSE
0.740277930661322	-0.0488532452553831	0.146	0.143	1	GTF2H3	FALSE
0.740341123975081	-0.0423421116440524	0.16	0.148	1	ATP6V0A2	FALSE
0.740367548408285	-0.0355577641841962	0.131	0.121	1	ZNF785	FALSE
0.740507985417308	-0.0592768632233868	0.433	0.383	1	PHF8	FALSE
0.740926860679403	-0.0384822941863588	0.118	0.111	1	PTPRR	FALSE
0.741211603562805	-0.057480751190491	0.171	0.168	1	TRPC4AP	FALSE
0.741286670261477	-0.0616316447006491	0.148	0.145	1	PEPD	FALSE
0.741293052758388	-0.0621183302816999	0.26	0.244	1	RP11-159D12.5	FALSE
0.741405046353738	-0.0636539853834828	0.232	0.209	1	METTL4	FALSE
0.741569731716855	-0.0350459992629575	0.151	0.139	1	ZNF497	FALSE
0.741737817369857	-0.0658185485561888	0.651	0.594	1	C6orf62	FALSE
0.741771018695161	-0.0473325758946127	0.274	0.247	1	CRELD2	FALSE
0.742664455659565	-0.0331533695482413	0.684	0.609	1	HNRNPA2B1	FALSE
0.742794456979787	-0.0547811052697467	0.107	0.105	1	ZNF225	FALSE
0.742998370447636	-0.0689893219192397	0.571	0.502	1	GGPS1	FALSE
0.743366590815552	-0.0437371930168791	0.671	0.589	1	PNRC1	FALSE
0.743524584754781	-0.0605685867016816	0.234	0.213	1	PFDN6	FALSE
0.743691575597288	-0.0413019324320992	0.218	0.201	1	ARIH2	FALSE
0.743813701586225	-0.0529000637631847	0.368	0.327	1	CHKB-CPT1B	FALSE
0.744782653902277	-0.0502184110954592	0.486	0.433	1	HSP90AA1	FALSE
0.745375083172472	-0.0331988423551787	0.113	0.104	1	SCYL1	FALSE
0.745441427304278	-0.0528424545858472	0.341	0.301	1	STIL	FALSE
0.745485555488474	-0.0581171543263912	0.449	0.4	1	NTRK1	FALSE
0.745974773546063	-0.0996871998628934	0.343	0.306	1	TTC1	FALSE
0.746594540307967	-0.0460509990909166	0.389	0.348	1	ERO1LB	FALSE
0.74680243047513	-0.0636818642745953	0.426	0.369	1	ATG4C	FALSE
0.746975383210885	-0.0496167261468363	0.426	0.371	1	EP300	FALSE
0.747259937402614	-0.0414564477723582	0.611	0.546	1	PRKG1	FALSE
0.747308645670678	-0.0391704620007948	0.284	0.256	1	TTC23	FALSE
0.747459241077344	-0.0326842464212494	0.111	0.103	1	RYR3	FALSE
0.747713658373472	-0.0440610064338817	0.424	0.374	1	RHOA	FALSE
0.748277562858998	-0.0568166592213867	0.175	0.17	1	SAMM50	FALSE
0.748346314860591	-0.0756028270178533	0.66	0.594	1	ITSN1	FALSE
0.748406694117075	-0.0742262936759682	0.202	0.193	1	ARHGAP39	FALSE
0.748574642262265	-0.0537518863014405	0.172	0.166	1	KDELC2	FALSE
0.748596215599465	-0.0328839557883993	0.113	0.113	1	DLGAP3	FALSE
0.748611498934358	-0.0689668592449539	0.277	0.263	1	PPP1R13L	FALSE
0.748828003857269	-0.0239301848171993	0.948	0.89	1	INPP4B	FALSE
0.74913738337091	-0.0756433903435191	0.338	0.31	1	DCTPP1	FALSE
0.749171982276919	-0.0693999511760969	0.383	0.329	1	ASNSD1	FALSE
0.749312610634031	-0.0708787937576314	0.355	0.326	1	MEI1	FALSE
0.749339440708533	-0.0656642341769225	0.254	0.228	1	ATP6V1H	FALSE
0.749529564854477	-0.0833681332055135	0.382	0.343	1	CCDC30	FALSE
0.749551063674564	-0.0747375197239801	0.467	0.403	1	LRRC42	FALSE
0.749885136028668	-0.0504473657119598	0.224	0.214	1	ZNF416	FALSE
0.749977780528286	-0.0571652974953065	0.308	0.276	1	ZNF581	FALSE
0.749995311019638	-0.0550865149358144	0.141	0.139	1	FANCG	FALSE
0.750172587855158	-0.0417251505856552	0.191	0.175	1	TRMT2A	FALSE
0.750310776947641	-0.0806677815281936	0.406	0.364	1	DPAGT1	FALSE
0.750666882890781	-0.0717492735513585	0.407	0.356	1	UBE2S	FALSE
0.751037552481821	-0.0538352265220057	0.187	0.181	1	SNX19	FALSE
0.751217027510135	-0.0289874207937496	0.116	0.116	1	ZKSCAN1	FALSE
0.751421085897783	-0.04508515583449	0.234	0.211	1	FBXL20	FALSE
0.751436704823579	-0.0312315249776038	0.128	0.119	1	C19orf82	FALSE
0.751505117634108	-0.020351331907795	0.12	0.112	1	RPL11	FALSE
0.751593590466856	-0.058988791479617	0.19	0.173	1	PIGT	FALSE
0.752039014982924	-0.0375003325768397	0.2	0.185	1	TAF11	FALSE
0.752194571367803	-0.0343454793327119	0.147	0.136	1	MRPS10	FALSE
0.752385796458682	-0.0145482889477738	0.102	0.096	1	NPW	FALSE
0.752476524120871	-0.0589365850505358	0.221	0.213	1	XYLT2	FALSE
0.752903738925093	-0.0721805468125744	0.378	0.334	1	ABLIM2	FALSE
0.753290072361156	-0.0374340886431115	0.271	0.247	1	TRMT61B	FALSE
0.754627717698662	-0.0252930729277331	0.131	0.122	1	CCDC87	FALSE
0.754817132781151	-0.066306913416137	0.18	0.171	1	NDUFA3	FALSE
0.754903094841563	-0.0417944953668566	0.12	0.119	1	MTMR8	FALSE
0.755058939484572	-0.0467217568402946	0.149	0.146	1	DPEP2	FALSE
0.75505895198607	-0.0721773443105604	0.28	0.259	1	ADC	FALSE
0.755262812718688	-0.0221703597752131	0.114	0.106	1	NLE1	FALSE
0.755404350134308	-0.0504793491435905	0.236	0.227	1	SLC35B1	FALSE
0.755425243691451	-0.0507113792117391	0.333	0.301	1	HOOK1	FALSE
0.755728109003949	-0.0373100756192747	0.443	0.395	1	ZNF19	FALSE
0.756174650890698	-0.0490904730271569	0.176	0.16	1	CLPP	FALSE
0.756278152496256	-0.0415130038626645	0.729	0.667	1	C1orf112	FALSE
0.756429105376996	-0.0347126363180266	0.176	0.162	1	LSM6	FALSE
0.756941172818157	-0.0601706376099473	0.143	0.138	1	PDE4C	FALSE
0.757077213735863	-0.0704536125976065	0.407	0.351	1	AHSA1	FALSE
0.757349523205842	-0.0224857229907909	0.105	0.097	1	CIZ1	FALSE
0.757419032839917	-0.0516628015215932	0.655	0.583	1	CYLD	FALSE
0.757546781118102	-0.0365628207774327	0.189	0.174	1	YKT6	FALSE
0.757674278905367	-0.0692582765769196	0.322	0.288	1	FAM167A	FALSE
0.757765077773035	-0.0585756043789706	0.286	0.269	1	ZNHIT6	FALSE
0.757888842472659	-0.0929961072761921	0.316	0.289	1	HIF1AN	FALSE
0.758851036354271	-0.0590652544364162	0.454	0.4	1	MED26	FALSE
0.759339997137169	-0.0502429866868457	0.767	0.7	1	HERC3	FALSE
0.760067301466513	-0.0623240296266305	0.209	0.199	1	NUDT16L1	FALSE
0.760202826507312	-0.0431600121587902	0.132	0.13	1	NDUFB7	FALSE
0.760761107217693	-0.0814754157078852	0.401	0.364	1	NIFK	FALSE
0.760855184296026	-0.0500300476127118	0.26	0.235	1	ZNF764	FALSE
0.761026201045715	-0.0544856199025572	0.287	0.27	1	FOXJ3	FALSE
0.761247581158471	-0.030675384432165	0.602	0.53	1	PRDM10	FALSE
0.76158367582541	-0.0835056788862453	0.187	0.177	1	HIST1H1D	FALSE
0.761666210460034	-0.06387843549663	0.357	0.316	1	BROX	FALSE
0.761690944035088	-0.0549264106445327	0.493	0.428	1	BET1L	FALSE
0.761889065053537	-0.0712648259886307	0.477	0.425	1	TSNAXIP1	FALSE
0.761942551925587	-0.0464241106106543	0.125	0.123	1	OPRL1	FALSE
0.762560585308443	-0.0573689798103988	0.606	0.547	1	HNRNPU	FALSE
0.762719237080698	-0.036103942355685	0.152	0.141	1	UNC13C	FALSE
0.7627768021505	-0.0800590742759634	0.316	0.291	1	CELF5	FALSE
0.763663188970922	-0.0288993525397223	0.831	0.772	1	KIAA0922	FALSE
0.763703889891666	-0.0585913956330321	0.23	0.208	1	RAD51AP1	FALSE
0.763802548764472	-0.0554669449937362	0.678	0.617	1	PPAT	FALSE
0.763805602693455	-0.043490316831555	0.237	0.218	1	TREX2	FALSE
0.763837530513975	-0.0415893225326495	0.547	0.476	1	ZBTB11	FALSE
0.764079857534292	-0.0429858328091146	0.192	0.177	1	RP11-196G11.1	FALSE
0.764262627144199	-0.049079287626848	0.253	0.229	1	SNX27	FALSE
0.764411249789985	-0.0731720038539846	0.403	0.366	1	NKAIN2	FALSE
0.764613436546967	-0.0516837509464673	0.317	0.288	1	SLC5A6	FALSE
0.764978836368062	-0.0354688769787137	0.231	0.212	1	ZNF681	FALSE
0.765033763839578	-0.0784643528872887	0.315	0.279	1	NARF	FALSE
0.765296907889055	-0.0734780003136389	0.393	0.356	1	INTS7	FALSE
0.765591436117232	-0.0653352647051088	0.208	0.197	1	ZNF333	FALSE
0.766658861256093	-0.0679528270608881	0.437	0.395	1	KIF24	FALSE
0.766697903496088	-0.0684998562632141	0.2	0.19	1	CRKL	FALSE
0.766703831278156	-0.0550040340194919	0.152	0.147	1	PSMB6	FALSE
0.766823949466127	-0.0598095924704007	0.245	0.235	1	CD3EAP	FALSE
0.766934567849476	-0.0477286094824588	0.22	0.213	1	PRPF18	FALSE
0.766994928002624	-0.0571241713741417	0.646	0.568	1	SMCHD1	FALSE
0.767143838183469	-0.0739695714498013	0.302	0.278	1	PHF13	FALSE
0.767259599596633	-0.0811806811155824	0.339	0.309	1	GUF1	FALSE
0.767371667966006	-0.0666169994126746	0.424	0.371	1	NUDCD3	FALSE
0.767417981660778	-0.0421302322680752	0.595	0.522	1	NAA50	FALSE
0.7674661887562	-0.0626227226226166	0.357	0.328	1	CDKL5	FALSE
0.7683011038346	-0.0620977706250423	0.555	0.496	1	PKN2	FALSE
0.768897682174916	-0.0657259712176537	0.363	0.336	1	SENP8	FALSE
0.768979232146966	-0.0269731532190055	0.11	0.104	1	FKRP	FALSE
0.769352613316709	-0.0635295167566103	0.485	0.432	1	C4orf29	FALSE
0.769882746801643	-0.0860078852763035	0.349	0.32	1	MYL6B	FALSE
0.770097367045733	-0.0316842313701976	0.336	0.299	1	POLR3B	FALSE
0.770230004803764	-0.048843499705391	0.224	0.202	1	C16orf13	FALSE
0.77052540924383	-0.0371135938562067	0.115	0.107	1	KCTD5	FALSE
0.770661051079831	-0.0366410839148641	0.122	0.114	1	SYT3	FALSE
0.771078908059636	-0.049055050171266	0.253	0.231	1	PPP1R3B	FALSE
